No EMPRE|VALOR SUB|TRAB F|TRAB M|CIUDAD|CIIU|DESCRIPCION|
3.0|526080.0|20.0|16.0|SOGAMOSO|5221|ACTIVIDADES DE ESTACIONES- VIAS Y SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE TERRESTRE|
1.0|230160.0|3.0|33.0|TOCANCIPA|0610|EXTRACCION DE PETROLEO CRUDO|
1.0|0.0|1.0|12.0|FLORENCIA|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
1.0|189100.0|1.0|3.0|UMBITA|0144|CRIA DE GANADO PORCINO|
2.0|0.0|0.0|1.0|BUCARAMANGA|4210|CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL|
1.0|0.0|1.0|0.0|MONIQUIRA|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
3.0|98640.0|3.0|4.0|TUNJA|6209|OTRAS ACTIVIDADES DE TECNOLOGIAS DE INFORMACION Y ACTIVIDADES DE SERVICIOS INFORMATICOS|
3.0|0.0|1.0|4.0|PUERTO BOYACA|7020|ACTIVIDADES DE CONSULTARIA DE GESTION|
1.0|0.0|0.0|0.0|PUERTO BOYACA|7420|ACTIVIDADES DE FOTOGRAFIA|
10.0|3189360.0|78.0|20.0|TUNJA|9601|LAVADO Y LIMPIEZA- INCLUSO LA LIMPIEZA EN SECO- DE PRODUCTOS TEXTILES Y DE PIEL|
1.0|0.0|0.0|1.0|SAMACA|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
2.0|32880.0|2.0|0.0|SOTAQUIRA|6910|ACTIVIDADES JURIDICAS|
8.0|558960.0|11.0|16.0|DUITAMA|8551|FORMACION ACADEMICA NO FORMAL|
1.0|164400.0|0.0|5.0|TOCA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
3.0|197280.0|5.0|8.0|ZETAQUIRA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
13.0|4899120.0|84.0|79.0|TUNJA|4649|COMERCIO AL POR MAYOR DE OTROS UTENSILIOS DOMESTICOS NCP|
1.0|32880.0|1.0|0.0|CHIQUINQUIRA|7710|ALQUILER Y ARRENDAMIENTO DE VEHICULOS AUTOMOTORES|
2.0|65760.0|4.0|1.0|TUNJA|4665|COMERCIO AL POR MAYOR DE DESPERDICIOS- DESECHOS Y CHATARRA|
4.0|164400.0|1.0|6.0|SANTAFE DE BOGOTA|2029|FABRICACION DE OTROS PRODUCTOS QUIMICOS NCP|
1.0|789120.0|21.0|3.0|COMBITA|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
6.0|197280.0|4.0|5.0|NOBSA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
4.0|295920.0|3.0|13.0|GARAGOA|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|0.0|DUITAMA|3311|MANTENIMIENTO Y REPARACION ESPECIALIZADO DE PRODUCTOS ELABORADOS EN METAL|
3.0|690480.0|5.0|12.0|TUTA|1040|ELABORACION DE PRODUCTOS LACTEOS|
6.0|1315200.0|20.0|33.0|SOGAMOSO|4620|COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS- ANIMALES VIVOS|
1.0|65760.0|3.0|3.0|TUNJA|9521|MANTENIMIENTO Y REPARACION DE APARATOS ELECTRONICOS DE CONSUMO|
2.0|32880.0|5.0|2.0|TIBASOSA|5511|ALOJAMIENTO EN HOTELES|
2.0|887760.0|9.0|17.0|BELEN|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
4.0|460320.0|5.0|21.0|PUERTO BOYACA|4321|INSTALACIONES ELECTRICAS|
1.0|32880.0|1.0|0.0|MONGUI|7912|ACTIVIDADES DE OPERADORES TURISTICOS|
4.0|427440.0|9.0|9.0|SANTAFE DE BOGOTA|1089|ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS NCP|
4.0|2663280.0|84.0|96.0|PUERTO BOYACA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
3.0|1052160.0|22.0|21.0|SAN LUIS DE GACENO|8412|ACTIVIDADES EJECUTIVAS DE LA ADMINISTRACION PUBLICA|
1.0|0.0|4.0|7.0|SUTAMARCHAN|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
2.0|1052160.0|18.0|25.0|SOGAMOSO|1690|FABRICACION DE OTROS PRODUCTOS DE MADERA- FABRICACION DE ARTICULOS DE CORCHO- CESTERIA Y ESPARTERIA|
1.0|65760.0|0.0|2.0|GUATEQUE|2392|FABRICACION DE MATERIALES DE ARCILLA PARA LA CONSTRUCCION|
4.0|328800.0|16.0|4.0|TUNJA|4642|COMERCIO AL POR MAYOR DE PRENDAS DE VESTIR|
2.0|131520.0|1.0|11.0|NOBSA|0811|EXTRACCION DE PIEDRA- ARENA- ARCILLAS COMUNES- YESO Y ANHIDRITA|
1.0|65760.0|2.0|3.0|MONIQUIRA|4723|COMERCIO AL POR MENOR DE CARNES (INCLUYE AVES DE CORRAL)- PRODUCTOS CARNICOS- PESCADOS Y PRODUCTOS DE MAR- EN ESTABLECIMIENTOS ESPECIALIZADOS|
13.0|493200.0|13.0|5.0|MONIQUIRA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
4.0|189100.0|4.0|4.0|IZA|0141|CRIA DE GANADO BOVINO Y BUFALINO|
2.0|0.0|0.0|2.0|CHIQUINQUIRA|1610|ASERRADO- ACEPILLADO E IMPREGNACION DE LA MADERA|
1.0|32880.0|10.0|18.0|DUITAMA|8541|EDUCACION TECNICA PROFESIONAL|
1.0|65760.0|2.0|0.0|GUATEQUE|8692|ACTIVIDADES DE APOYO TERAPEUTICO|
1.0|558960.0|11.0|1.0|MOTAVITA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|0.0|0.0|0.0|MACANAL|0149|CRIA DE OTROS ANIMALES NCP|
1.0|0.0|1.0|1.0|SORACA|2392|FABRICACION DE MATERIALES DE ARCILLA PARA LA CONSTRUCCION|
1.0|0.0|0.0|1.0|CARTAGENA|8121|LIMPIEZA GENERAL INTERIOR DE EDIFICIOS|
1.0|65760.0|0.0|4.0|SAMACA|4669|COMERCIO AL POR MAYOR DE OTROS PRODUCTOS NCP|
1.0|263040.0|5.0|2.0|DOSQUEBRADAS|4771|COMERCIO AL POR MENOR DE PRENDAS DE VESTIR Y SUS ACCESORIOS (INCLUYE ARTICULOS DE PIEL) EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|263040.0|2.0|2.0|BELEN|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
2.0|131520.0|3.0|0.0|SANTAFE DE BOGOTA|9329|OTRAS ACTIVIDADES RECREATIVAS Y DE ESPARCIMIENTO NCP|
4.0|98640.0|1.0|1.0|TUNJA|5512|ALOJAMIENTO EN APARTAHOTELES|
9.0|526080.0|18.0|15.0|TUNJA|6494|OTRAS ACTIVIDADES DE DISTRIBUCION DE FONDOS|
1.0|230160.0|2.0|6.0|CHIQUINQUIRA|8559|OTROS TIPOS DE EDUCACION NCP|
1.0|164400.0|4.0|0.0|BERBEO|8610|ACTIVIDADES DE HOSPITALES Y CLINICAS- CON INTERNACION|
1.0|0.0|2.0|0.0|GARAGOA|5613|EXPENDIO DE COMIDAS PREPARADAS EN CAFETERIAS|
2.0|378200.0|2.0|7.0|PAIPA|0113|CULTIVO DE HORTALIZAS- RAICES Y TUBERCULOS|
1.0|65760.0|1.0|0.0|COTA|7220|INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS SOCIALES Y LAS HUMANIDADES|
1.0|37820.0|0.0|1.0|SAMACA|0124|CULTIVO DE CAÑ DE AZUCAR|
1.0|230160.0|4.0|13.0|CERINZA|1040|ELABORACION DE PRODUCTOS LACTEOS|
1.0|197280.0|4.0|9.0|TUNUNGUA|8412|ACTIVIDADES EJECUTIVAS DE LA ADMINISTRACION PUBLICA|
2.0|328800.0|7.0|7.0|SAN EDUARDO|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|131520.0|8.0|15.0|CUITIVA|8413|REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS DE SALUD- EDUCATIVOS- CULTURALES Y OTROS SERVICIOS SOCIALES- EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL|
1.0|65760.0|1.0|1.0|SAN PABLO DE BORBUR|8412|ACTIVIDADES EJECUTIVAS DE LA ADMINISTRACION PUBLICA|
1.0|0.0|0.0|0.0|MONGUI|2012|FABRICACION DE ABONOS Y COMPUESTOS INORGANICOS NITROGENADOS|
5.0|263040.0|5.0|3.0|SAMACA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
4.0|723360.0|4.0|35.0|PAIPA|2511|FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL|
2.0|0.0|0.0|0.0|CHIQUINQUIRA|4330|TERMINACION Y ACABADO DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
2.0|98640.0|1.0|6.0|SOGAMOSO|2592|TRATAMIENTO Y REVESTIMIENTO DE METALES- MECANIZADO|
1.0|394560.0|4.0|11.0|TENJO|4664|COMERCIO AL POR MAYOR DE PRODUCTOS QUIMICOS BASICOS- CAUCHOS Y PLASTICOS EN FORMAS PRIMARIAS Y PRODUCTOS QUIMICOS DE USO AGROPECUARIO|
1.0|0.0|0.0|0.0|CUCUTA|4390|OTRAS ACTIVIDADES ESPECIALIZADAS PARA LA CONSTRUCCION DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
1.0|0.0|0.0|5.0|AQUITANIA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
2.0|0.0|1.0|5.0|PUERTO BOYACA|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
2.0|9995520.0|345.0|293.0|TUNJA|8424|ADMINISTRACION DE JUSTICIA|
1.0|32880.0|1.0|0.0|TIBASOSA|5613|EXPENDIO DE COMIDAS PREPARADAS EN CAFETERIAS|
3.0|197280.0|5.0|11.0|SOGAMOSO|6110|ACTIVIDADES DE TELECOMUNICACIONES ALAMBRICAS|
1.0|164400.0|0.0|12.0|SAN EDUARDO|4220|CONSTRUCCION DE PROYECTOS DE SERVICIO PUBLICO|
1.0|1183680.0|3.0|28.0|SOGAMOSO|2393|FABRICACION DE OTROS PRODUCTOS DE CERAMICA Y PORCELANA|
2.0|32880.0|1.0|1.0|SANTANA|9700|ACTIVIDADES DE LOS HOGARES INDIVIDUALES COMO EMPLEADORES DE PERSONAL DOMESTICO|
1.0|460320.0|1.0|11.0|BUCARAMANGA|4520|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|
1.0|98640.0|1.0|0.0|GARAGOA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
2.0|2137200.0|55.0|51.0|PAIPA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|65760.0|2.0|0.0|LA UVITA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|32880.0|2.0|0.0|DUITAMA|5530|SERVICIO POR HORAS|
1.0|0.0|0.0|1.0|PAEZ|4663|COMERCIO AL POR MAYOR DE MATERIALES DE CONSTRUCCION- ARTICULOS DE FERRETERIA- PINTURAS- PRODUCTOS DE VIDRIO- EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|
1.0|65760.0|2.0|4.0|LA UVITA|4754|COMERCIO AL POR MENOR DE ELECTRODOMESTICOS Y GASODOMESTICOS DE USO DOMESTICO- MUEBLES Y EQUIPOS DE ILUMINACION|
2.0|460320.0|1.0|1.0|TUNJA|8020|ACTIVIDADES DE SERVICIOS DE SISTEMAS DE SEGURIDAD|
1.0|0.0|0.0|2.0|FIRAVITOBA|0149|CRIA DE OTROS ANIMALES NCP|
1.0|0.0|0.0|0.0|CHIVATA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|1249440.0|28.0|0.0|MARIPI|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
2.0|32880.0|1.0|1.0|MIRAFLORES|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|230160.0|2.0|2.0|SUSA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|98640.0|1.0|4.0|CHINAVITA|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
1.0|0.0|0.0|1.0|TOPAGA|0149|CRIA DE OTROS ANIMALES NCP|
2.0|98640.0|1.0|5.0|SOGAMOSO|1020|PROCESAMIENTO Y CONSERVACION DE FRUTAS- LEGUMBRES- HORTALIZAS Y TUBERCULOS|
5.0|3024960.0|70.0|45.0|SANTAFE DE BOGOTA|5611|EXPENDIO A LA MESA DE COMIDAS PREPARADAS|
1.0|65760.0|3.0|4.0|VILLA DE LEYVA|8559|OTROS TIPOS DE EDUCACION NCP|
1.0|32880.0|1.0|1.0|SOGAMOSO|5514|ALOJAMIENTO RURAL|
1.0|0.0|0.0|0.0|BELLO|6202|ACTIVIDADES DE CONSULTORIA INFORMATICA Y ACTIVIDADES DE ADMINISTRACION DE INSTALACIONES INFORMATICAS|
1.0|197280.0|2.0|3.0|PUERTO BOYACA|7310|PUBLICIDAD|
3.0|394560.0|12.0|5.0|TOCA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
2.0|230160.0|3.0|5.0|SOCOTA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|328800.0|3.0|2.0|TOCA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
2.0|361680.0|4.0|5.0|MOTAVITA|3110|FABRICACION DE MUEBLES|
1.0|0.0|0.0|0.0|SOCHA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|0.0|0.0|3.0|MONIQUIRA|4742|COMERCIO AL POR MENOR DE EQUIPOS Y APARATOS DE SONIDO Y DE VIDEO- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|98640.0|1.0|2.0|ALMEIDA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|32880.0|0.0|1.0|SANTA ROSA DE VITERBO|9312|ACTIVIDADES DE CLUBES DEPORTIVOS|
2.0|328800.0|9.0|14.0|NOBSA|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|32880.0|5.0|1.0|PUERTO BOYACA|8424|ADMINISTRACION DE JUSTICIA|
1.0|32880.0|0.0|2.0|PAUNA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|295920.0|6.0|7.0|SANTA ROSA DE VITERBO|4729|COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|263040.0|4.0|1.0|CHIQUINQUIRA|4775|COMERCIO AL POR MENOR DE ARTICULOS DE SEGUNDA MANO|
2.0|3945600.0|93.0|77.0|CHIQUINQUIRA|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|164400.0|1.0|15.0|DUITAMA|0820|EXTRACCION DE ESMERALDAS- PIEDRAS PRECIOSAS Y SEMIPRECIOSAS|
2.0|65760.0|7.0|2.0|SABANETA|1410|CONFECCION DE PRENDAS DE VESTIR- EXCEPTO PRENDAS DE PIEL|
1.0|65760.0|2.0|4.0|SOCHA|9491|ACTIVIDADES DE ASOCIACIONES RELIGIOSAS|
1.0|263040.0|3.0|4.0|MONIQUIRA|4520|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|
1.0|65760.0|1.0|0.0|COMBITA|0000|NO DEFINIDA ACTIVIDAD ECONOMICA|
1.0|0.0|1.0|0.0|NOBSA|6621|ACTIVIDADES DE AGENTES Y CORREDORES DE SEGUROS|
1.0|953520.0|26.0|0.0|MUZO|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
1.0|0.0|2.0|4.0|DUITAMA|2011|FABRICACION DE SUSTANCIAS Y PRODUCTOS QUIMICOS BASICOS|
1.0|416020.0|2.0|3.0|DUITAMA|0142|CRIA DE CABALLOS Y OTROS EQUINOS|
2.0|65760.0|2.0|1.0|SOGAMOSO|4755|COMERCIO AL POR MENOR DE ARTICULOS Y UTENSILIOS DE USO DOMESTICO|
2.0|0.0|1.0|8.0|PAZ DEL RIO|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
2.0|263040.0|8.0|4.0|MEDELLIN|9609|OTRAS ACTIVIDADES DE SERVICIOS PERSONALES NCP|
1.0|0.0|0.0|1.0|RAQUIRA|0082|PERSONAS NATURALES SUBSIDIADAS POR TERCEROS|
1.0|65760.0|1.0|0.0|SORACA|4645|COMERCIO AL POR MAYOR DE PRODUCTOS FARMACEUTICOS- MEDICINALES- COSMETICOS Y DE TOCADOR|
1.0|263040.0|5.0|5.0|TINJACA|1089|ELABORACION DE OTROS PRODUCTOS ALIMENTICIOS NCP|
1.0|32880.0|0.0|1.0|SANTAFE DE BOGOTA|5613|EXPENDIO DE COMIDAS PREPARADAS EN CAFETERIAS|
1.0|0.0|1.0|0.0|SANTAFE DE BOGOTA|8291|ACTIVIDADES DE AGENCIAS DE COBRANZA Y OFICINAS DE CALIFICACION CREDITICIA|
1.0|131520.0|0.0|4.0|MIRAFLORES|4111|CONSTRUCCION DE EDIFICIOS RESIDENCIALES|
3.0|361680.0|2.0|9.0|GUATEQUE|4729|COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|98640.0|1.0|0.0|SANTAFE DE BOGOTA|0520|EXTRACCION DE CARBON LIGNITO|
3.0|263040.0|10.0|8.0|PAEZ|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
2.0|263040.0|1.0|5.0|VENTAQUEMADA|4752|COMERCIO AL POR MENOR DE ARTICULOS DE FERRETERIA- PINTURAS Y PRODUCTOS DE VIDRIO EN ESTABLECIMIENTOS ESPECIALIZADOS|
2.0|2630400.0|10.0|107.0|PAIPA|4321|INSTALACIONES ELECTRICAS|
1.0|131520.0|1.0|10.0|SOCHA|4210|CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL|
1.0|65760.0|2.0|2.0|PUERTO BOYACA|6492|ACTIVIDADES FINANCIERAS DE FONDOS DE EMPLEADOS Y OTRAS FORMAS ASOCIATIVAS DEL SECTOR SOLIDARIO|
1.0|0.0|3.0|3.0|RAMIRIQUI|5629|ACTIVIDADES DE OTROS SERVICIOS DE COMIDAS|
2.0|591840.0|21.0|1.0|PAZ DEL RIO|8899|OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO N.C.P|
2.0|32880.0|0.0|1.0|SANTAFE DE BOGOTA|3120|FABRICACION DE COLCHONES Y SOMIERES|
1.0|75640.0|2.0|1.0|BARBOSA|0130|PROPAGACION DE PLANTAS (ACTIVIDADES DE LOS VIVEROS- EXCEPTO VIVEROS FORESTALES)|
2.0|32880.0|0.0|2.0|MONIQUIRA|6810|ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS|
1.0|526080.0|13.0|14.0|PAZ DEL RIO|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|65760.0|2.0|3.0|SUTAMARCHAN|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|0.0|0.0|1.0|BARRANQUILLA|0520|EXTRACCION DE CARBON LIGNITO|
1.0|427440.0|9.0|4.0|SIACHOQUE|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
2.0|854880.0|24.0|0.0|SOCHA|9499|ACTIVIDADES DE OTRAS ASOCIACIONES NCP|
1.0|0.0|0.0|1.0|NUEVO COLON|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|65760.0|1.0|1.0|SAN MIGUEL DE SEMA|8415|ACTIVIDADES DE LOS OTROS ORGANOS DE CONTROL|
1.0|0.0|2.0|2.0|SOTAQUIRA|4330|TERMINACION Y ACABADO DE EDIFICIOS Y OBRAS DE INGENIERIA CIVIL|
2.0|394560.0|0.0|17.0|TUNJA|3811|RECOLECCION DE DESECHOS NO PELIGROSOS|
2.0|65760.0|1.0|11.0|GUATEQUE|4731|COMERCIO AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|
1.0|32880.0|2.0|1.0|TIBASOSA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
1.0|98640.0|0.0|2.0|ITAGUI|1020|PROCESAMIENTO Y CONSERVACION DE FRUTAS- LEGUMBRES- HORTALIZAS Y TUBERCULOS|
1.0|32880.0|1.0|6.0|CUCUTA|4661|COMERCIO AL POR MAYOR DE COMBUSTIBLES SOLIDOS- LIQUIDOS- GASEOSOS Y PRODUCTOS CONEXOS|
1.0|0.0|1.0|3.0|TOCA|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
1.0|65760.0|0.0|1.0|GUATEQUE|1104|ELABORACION DE BEBIDAS NO ALCOHOLICAS- PRODUCCION DE AGUAS MINERALES Y DE OTRAS AGUAS EMBOTELLADAS|
1.0|657600.0|10.0|7.0|SOGAMOSO|1101|DESTILACION- RECTIFICACION Y MEZCLA DE BEBIDAS ALCOHOLICAS|
1.0|0.0|2.0|0.0|TASCO|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|65760.0|1.0|0.0|MEDELLIN|2100|FABRICACION DE PRODUCTOS FARMACEUTICOS- SUSTANCIAS QUIMICAS MEDICINALES Y PRODUCTOS BOTANICOS DE USO FARMACEUTICO|
4.0|197280.0|9.0|9.0|SOGAMOSO|7810|ACTIVIDADES DE AGENCIAS DE EMPLEO|
1.0|789120.0|3.0|18.0|GARAGOA|0510|EXTRACCION DE HULLA (CARBON DE PIEDRA)|
1.0|526080.0|5.0|16.0|NOBSA|7730|ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA- EQUIPO Y BIENES TANGIBLES NCP|
1.0|75640.0|1.0|1.0|SOTAQUIRA|0129|OTROS CULTIVOS PERMANENTES NCP|
1.0|328800.0|1.0|1.0|BOAVITA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|0.0|0.0|2.0|FLORIDABLANCA|7110|ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA|
1.0|0.0|0.0|2.0|FACATATIVA|8010|ACTIVIDADES DE SEGURIDAD PRIVADA|
1.0|0.0|0.0|0.0|MEDELLIN|1200|ELABORACION DE PRODUCTOS DE TABACO|
1.0|0.0|2.0|3.0|VIRACACHA|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
2.0|32880.0|2.0|1.0|VILLA DE LEYVA|6613|OTRAS ACTIVIDADES RELACIONADAS CON EL MERCADO DE VALORES|
1.0|32880.0|1.0|0.0|YOPAL|7010|ACTIVIDADES DE ADMINISTRACION EMPRESARIAL|
1.0|16176960.0|20.0|458.0|SANTAFE DE BOGOTA|2431|FUNDICION DE HIERRO Y DE ACERO|
1.0|0.0|1.0|0.0|TOCA|4719|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS- CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL)- BEBIDAS Y TABACO|
2.0|460320.0|10.0|3.0|CHIVOR|8411|ACTIVIDADES LEGISLATIVAS DE LA ADMINISTRACION PUBLICA|
1.0|690480.0|19.0|25.0|SAMACA|7210|INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA|
1.0|65760.0|0.0|1.0|DUITAMA|6399|OTRAS ACTIVIDADES DE SERVICIO DE INFORMACION NCP|
1.0|32880.0|1.0|0.0|SOGAMOSO|4665|COMERCIO AL POR MAYOR DE DESPERDICIOS- DESECHOS Y CHATARRA|
2.0|98640.0|2.0|9.0|SOGAMOSO|2829|FABRICACION DE OTROS TIPOS DE MAQUINARIA Y EQUIPO DE USO ESPECIAL NCP|
1.0|328800.0|8.0|3.0|JENESANO|8621|ACTIVIDADES DE LA PRACTICA MEDICA- SIN INTERNACION|
2.0|197280.0|2.0|4.0|TUNJA|7830|OTRAS ACTIVIDADES DE SUMINISTRO DE RECURSO HUMANO|
1.0|32880.0|1.0|1.0|BUCARAMANGA|4729|COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP- EN ESTABLECIMIENTOS ESPECIALIZADOS|
1.0|0.0|0.0|1.0|TINJACA|4799|OTROS TIPOS DE COMERCIO AL POR MENOR NO REALIZADO EN ESTABLECIMIENTOS- PUESTOS DE VENTA O MERCADOS|
1.0|0.0|0.0|0.0|TOTA|4290|CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL|
1.0|493200.0|1.0|4.0|CHITARAQUE|3600|CAPTACION- TRATAMIENTO Y DISTRIBUCION DE AGUA|
1.0|65760.0|1.0|2.0|NOBSA|6130|ACTIVIDADES DE TELECOMUNICACION SATELITAL|
1.0|65760.0|1.0|0.0|VENTAQUEMADA|6020|ACTIVIDADES DE PROGRAMACION Y TRANSMISION DE TELEVISION|
1.0|0.0|0.0|1.0|GACHANTIVA|6190|OTRAS ACTIVIDADES DE TELECOMUNICACIONES|
1.0|0.0|1.0|0.0|TASCO|7020|ACTIVIDADES DE CONSULTARIA DE GESTION|
3.0|131520.0|0.0|3.0|VENTAQUEMADA|4711|COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS CON SURTIDO COMPUESTO PRINCIPALMENTE POR ALIMENTOS- BEBIDAS O TABACO|
1.0|0.0|0.0|0.0|SUTAMARCHAN|0161|ACTIVIDADES DE APOYO A LA AGRICULTURA|
